#{"t_start": 1713116744.9126146, "env_id": "None"}
r,l,t27.0,6613,259.512791

-326.0,5226,33.782171
-326.0,6125,54.071697
-328.0,4653,65.458277
-328.0,4183,77.449054
-210.0,6367,93.309486
-328.0,3954,103.495685
-210.0,6367,134.980953
-254.0,5889,150.107727
-210.0,6367,166.905946
-210.0,6367,183.242094
-226.0,8048,202.254975
-226.0,8048,221.636501
-226.0,8048,240.496318
-322.0,4647,252.722338
