#{"t_start": 1713116745.2237806, "env_id": "None"}
r,l,t-108.0,4392,157.675229
-326.0,5226,33.470833
-328.0,4955,51.176545
-328.0,4653,65.147344
-328.0,4183,77.141487
-210.0,6367,92.998205
-328.0,3954,103.184708
-210.0,6367,134.673912
-254.0,5889,149.795497
-210.0,6367,166.59488
-210.0,6367,182.931072
-226.0,8048,201.944223
-226.0,8048,221.323046
-226.0,8048,240.185277
-322.0,4647,252.407144
