#{"t_start": 1713116745.2680178, "env_id": "None"}
r,l,t297.0,3815,143.802425
-326.0,4163,30.968587
-328.0,4955,51.132186
-328.0,4653,65.105259
-328.0,4183,77.096732
-210.0,6367,92.957217
-328.0,3954,103.14702
-256.0,4720,115.316044
-210.0,6367,134.627593
-254.0,5889,149.750053
-210.0,6367,166.550905
-210.0,6367,182.890271
-226.0,8048,201.899653
-226.0,8048,221.278753
-226.0,8048,240.145234
-322.0,4647,252.363238
